FIGF,LYVE1,CD300LG,SCARA5,PAMR1,SDPR,MYOM1,BTNL9,KCNIP2,SLC2A4,PDE2A,LEP,ACVR1C,ABCA10,AQP7,GPR146,ATP1A2,FXYD1,ARHGAP20,NPR1,ATOH8,ABCA9,ALDH1L1,ADAMTS5,RDH5,GPAM,CA4,KLHL29,GPIHBP1,LOC728264,MAMDC2,TMEM132C,ITIH5,HSPB7,HSPB6,DMD,SPRY2,IGFBP6,CXCL2,EBF1,KLB,CLEC3B,TMEM220,IBSP,HIF3A,IGSF10,CIDEC,C2orf40,LEPR,ANGPTL1,class
294.9002,51.8847,1112.6386,186.6962,795.122,1101.1086,138.8027,1144.1242,984.0355,477.1619,708.204,489.1353,463.8581,50.1109,807.0953,366.2971,184.4789,298.8914,125.4989,1129.9335,204.4346,342.3503,643.459,957.8714,329.0466,2344.1242,472.7273,375.6098,485.5876,2741.4634,322.6475,574.7228,1631.4856,71.8404,2604.878,633.2594,1018.6253,747.6718,142.7938,564.0798,141.9069,996.0089,201.3304,0,60.3104,253.2151,2219.9557,765.8537,243.5299,76.7184,N
261.6365,87.2122,826.5556,622.244,1441.9402,2248.4076,106.3204,550.2205,17.1485,135.7178,517.8834,21.5581,7.8393,104.8506,68.1039,534.5419,280.7447,221.95,118.0794,330.7202,370.8966,196.9623,205.2915,2089.6619,26.8937,480.6467,267.5159,619.7942,479.6668,1039.6864,959.6766,40.1764,1573.7384,24.9878,296.9133,2612.9348,1290.5439,622.734,552.6703,326.8006,9.3092,496.3253,365.5071,0,148.9466,301.8128,16.3351,1218.5203,631.2494,91.6218,N
568.3423,244.7029,1017.8646,555.8787,1283.3403,3335.6876,245.1184,1140.4238,773.9925,196.5102,803.4898,1353.1367,410.8849,286.7345,394.6822,307.0212,429.5804,194.8484,266.3066,908.5999,402.1604,417.1167,339.4267,3208.5584,252.3349,3281.6784,338.5958,687.9934,375.9867,2713.3361,1276.9423,254.2584,2381.3876,410.4695,1335.6876,3063.5646,1105.5256,489.8214,920.2327,706.2734,277.5239,841.7117,306.6057,0.8309,104.6946,609.4724,1022.4346,874.9481,541.0469,227.2538,N
579.6597,549.884,673.2405,912.993,1487.239,1407.1926,181.3612,470.9977,372.0031,314.3852,667.8268,428.0742,290.4099,112.529,361.1756,381.6705,424.594,485.6922,162.413,629.9304,266.8213,575.0193,483.7587,987.6257,261.3805,1976.4114,167.4401,524.3619,457.85,970.611,665.3094,488.3991,1779.9691,154.679,1768.7548,1236.6589,1429.2343,1000,196.0557,621.8097,138.051,1163.1864,253.6736,0.7734,97.8345,878.9637,1743.2328,890.1779,521.7672,237.819,N
406.8304,1735.1708,5214.4997,2357.6992,554.8232,6052.7262,1943.0797,3424.8053,10068.9035,2228.8796,4116.8364,15906.5309,2530.8568,95.2666,8579.3889,2849.6105,3150.3895,1485.3206,414.6195,8998.8017,2105.4524,690.8328,5312.7621,1366.0875,4186.1654,18532.6543,2345.716,152.1869,3996.405,436.7885,566.8065,2819.0533,15116.2373,7499.7004,22393.0497,1336.1294,1575.7939,9301.9772,633.9125,3387.0581,1731.5758,12243.2594,423.607,0,615.3385,268.4242,32690.6231,446.3751,1567.8071,647.6932,N
209.6513,14.193,598.1346,124.8986,763.1792,2230.3325,124.0876,660.9895,55.9611,62.8548,409.5702,4.8662,38.5239,185.3204,81.5085,272.9116,605.0284,132.6034,302.5142,223.4388,255.0689,180.0487,130.5758,5454.5823,30.6853,854.0146,91.2409,1046.6342,170.7218,5227.0884,1443.4347,26.764,1291.9708,25.5474,158.9619,3967.5588,1578.6699,211.2733,774.5337,276.5612,15.4096,178.4266,378.751,0,140.3082,287.9157,31.2084,1873.0738,668.7429,30.8191,N
468.6141,2492.4294,459.6525,4699.9563,4206.698,3339.6686,175.1235,734.4732,213.5835,103.8045,999.5855,377.505,114.2597,265.8591,167.6555,289.0098,100.444,769.5726,203.1283,1281.1274,427.5403,1132.1417,163.1748,1808.3649,127.3323,595.1959,85.1347,526.4907,617.9731,1164.6273,1486.6529,474.215,2806.8302,188.1924,2749.327,1449.1563,1192.2587,5381.407,468.9875,723.2713,54.8895,7474.6743,229.6396,0,151.5994,1310.6258,534.7054,473.0948,3140.3004,1919.264,N
449.1979,634.1355,1570.8556,1006.6845,2016.0428,1762.0321,326.6488,2269.1622,1689.3939,408.1996,1543.2264,5865.4189,761.5865,410.4278,1415.3298,629.2335,1873.4403,448.7522,254.902,1869.8752,393.0481,1087.344,945.1872,2149.287,874.7772,4354.2781,379.2335,632.3529,768.2709,4581.5508,584.1355,867.6471,4819.9643,1045.0089,4937.1658,2393.0481,876.5597,910.8734,322.6381,1007.1301,445.6328,1699.6435,258.467,0,252.2282,587.344,4516.0428,512.4777,1070.0312,427.3619,N
502.3321,196.3619,1368.0037,801.7724,1633.8619,1881.5299,503.2649,1540.5784,2173.5075,1124.0672,1154.3843,2345.6157,1491.6045,396.9216,1679.1045,676.7724,952.8918,299.9067,449.1604,2045.2425,344.2164,897.3881,1340.0187,2537.7799,791.2034,22900.653,352.1455,913.7127,489.2724,3283.1157,860.9375,754.1978,4484.1418,1670.709,2784.0485,3280.3172,1409.0485,530.7836,233.6754,1048.041,938.4328,562.0336,209.8881,0,275.1866,797.5746,5007.9291,1154.8507,752.8685,177.7052,N
798.1497,1153.4903,1924.7267,2952.0606,1335.9966,2691.3373,613.9613,2155.5929,2379.7309,645.5004,1706.476,16956.6863,1786.7956,412.9521,2188.8141,895.7107,743.9024,608.4945,467.1993,2669.0496,427.2498,1460.8915,1324.6426,2267.0311,1164.9495,9253.1539,792.2624,469.3019,903.2801,2523.1287,797.2624,1076.1144,14146.3415,3125.7359,7279.6468,2129.1001,1127.8385,2726.2405,158.9571,2259.8823,1390.2439,6491.5896,237.1741,0,178.3011,1402.8595,6631.6232,544.9958,1495.0168,553.8267,N
599.383,1809.6078,1516.5271,853.68,1065.227,3710.8859,568.9731,1220.3614,1738.6514,573.3803,1803.8784,8673.8651,1141.0313,366.6814,1077.5672,477.7435,1123.4024,414.7201,481.71,2009.6959,378.1401,1147.2014,792.4196,1987.219,888.4795,11340.238,371.97,596.2979,694.1384,2958.1313,630.6346,832.5253,5863.3759,2433.6712,4282.944,1649.1847,1206.2583,763.7726,344.2045,1721.9039,1003.5258,1250.3305,167.0339,1.3222,431.4676,1408.1093,5519.6122,445.5707,2026.9502,771.2649,N
726.5212,2593.9153,1515.5423,839.9471,1411.3757,2707.672,592.2619,1812.8307,1861.7725,377.6455,1494.3783,9993.0556,1175.9259,389.881,1477.1825,569.1138,2460.3175,418.3201,377.3148,2006.2831,392.5265,1211.6402,701.7196,1871.3624,811.7923,8258.5979,397.4868,549.2725,335.3175,3285.0529,651.0714,773.8095,5732.1429,1876.3228,5719.246,2515.873,1116.7328,1130.6217,103.5053,1427.5794,555.8862,1714.9471,253.9683,0,230.4894,1294.6429,5089.2857,471.5608,2033.8889,397.1561,N
677.4744,397.6109,4116.041,240.6143,768.3447,3621.1604,1274.3174,4159.1297,9307.1672,2625.4266,1947.099,6592.1502,6513.2253,218.8567,4918.0887,1495.7338,4587.884,742.7474,944.9659,5793.5154,499.1468,608.7884,5257.6792,3335.7509,2072.8498,33101.5358,1016.6382,419.3686,1186.4334,3734.215,447.5043,3103.2423,7456.9113,1531.57,14012.372,4126.7065,1438.5666,382.6792,287.5427,4377.9863,4079.3515,790.529,409.1297,0,426.1945,1116.8942,16729.9488,708.1911,1315.785,285.8362,N
852.0264,1907.3201,575.8718,728.558,1358.781,2945.0204,424.4423,832.8621,855.4822,316.6824,985.8624,1733.5847,837.2604,786.2017,517.1222,432.9249,460.2576,514.2947,449.89,1130.3801,321.7091,1127.5526,422.2432,3600.6912,262.2714,6542.2557,125.3534,939.3654,339.3025,7221.175,1288.6019,688.6585,2760.9174,407.7914,3046.1828,2632.1081,1823.437,1313.5407,153.0003,1290.9205,308.514,972.039,306.629,0,345.9001,1634.9356,1930.2545,1043.9837,3036.3556,846.9997,N
1663.3914,2151.8225,1759.4295,3100.4754,711.252,2828.5261,825.9905,1784.4691,3409.1918,864.0254,1579.3978,1982.5674,2882.0919,768.6212,1946.4342,824.7227,900.4754,703.962,408.8748,2371.1569,400.317,2105.2298,1523.2964,3878.6054,551.9778,13104.9128,367.0365,789.2235,551.8225,2711.8859,798.0444,1260.2219,4024.4057,899.8415,5587.0048,3463.7084,2684.9445,1837.401,217.1157,2106.1807,1151.1886,2105.8637,319.4929,0,461.4897,1802.5357,6331.3693,641.8384,1419.439,718.225,N
191.1765,405.5977,2351.9924,485.2941,972.0114,2391.3662,332.0683,2098.1973,2063.5674,352.9412,1376.186,9266.129,1069.7343,198.7666,1898.0076,710.6262,2365.7495,310.7211,535.5787,1430.74,298.3871,472.9602,1144.6869,1609.1082,1139.2125,10739.5636,711.1006,437.8558,1244.7818,2494.7818,354.3121,1036.5275,6709.6774,2674.0987,3658.9184,1832.0683,901.8027,792.2201,1029.8861,1417.4573,708.7287,1868.1214,269.9241,0,190.7021,371.4421,5606.7362,271.3472,1216.167,150.8539,N
533.9623,2195.7547,789.6226,873.1132,1797.6415,2057.5472,166.0377,797.6415,544.3396,150.4717,1150,3057.5472,230.1887,466.5094,348.5849,306.6038,241.5094,404.2453,376.4151,979.2453,234.9057,966.5094,305.1887,1886.3208,329.3915,3618.8679,141.5094,655.6604,424.0566,5419.3396,879.1981,325,3075.4717,961.7925,2089.6226,2326.8868,961.7925,1149.0566,324.0566,583.0189,265.0943,997.6415,293.3962,0,243.3962,1109.434,1571.2264,672.6415,2152.4387,361.7925,N
1238.9188,1482.1031,1044.6649,777.0154,2413.2494,1338.7369,294.072,1412.6219,1711.0975,177.1282,882.2159,3947.708,199.1469,271.0746,1173.8413,517.1948,333.2163,1036.8361,60.6737,1850.06,569.061,597.4407,572.9755,920.8709,976.6516,2128.4742,623.3738,343.4917,816.1598,4336.2157,412.9729,604.291,3971.684,1469.3812,4758.4855,758.9112,1289.8064,3592.9623,968.8227,979.5874,203.0613,4408.1435,226.5479,0.4893,145.3234,327.3447,4145.8763,867.0474,600.3765,175.171,N
669.3215,2691.4454,3593.5103,2770.5015,1675.5162,3698.8201,766.3717,5256.6372,5212.9794,1851.3274,3341.2979,5405.8997,3931.5634,426.5487,3314.4543,1469.9115,4364.8968,695.2802,458.1121,4968.7316,1165.4867,1910.6195,3254.5723,2293.5103,1338.4543,18375.5162,1007.6696,475.5162,2028.9086,1377.8761,858.3687,2836.5782,5623.3038,1411.2094,10414.1593,2414.7493,1494.6903,2479.646,176.9912,2394.9853,1884.0708,3123.5988,284.3658,1.1799,494.1003,1278.1711,11357.8171,427.1386,2647.9145,507.0796,N
1063.8909,8769.8014,4111.7492,4968.6528,1398.8993,2943.5272,787.9876,3255.0849,4626.4657,518.3058,2762.3833,11998.325,1735.3434,204.8337,3011.9646,1556.3532,1212.9696,795.1663,502.9911,4334.5298,1145.0108,1489.3515,1510.4092,2282.8428,1729.665,12465.4223,1225.6521,206.2694,1615.6975,132.089,1768.3489,1464.4652,12520.6987,3777.9373,11418.2819,999.7607,1357.9804,5330.2225,700.8854,3206.0302,867.4324,11699.4496,286.6715,0.4786,172.0507,453.4578,12826.9921,450.5863,3582.8595,1516.8701,N
810.9072,4350.1529,3122.0693,1199.5413,751.0194,4540.5199,371.3048,4169.2151,1093.7819,165.1376,3268.8583,4368.2467,820.5912,574.159,799.1845,701.0703,1158.2569,317.0234,413.6086,1937.5637,666.157,1702.5994,312.1814,2445.7187,374.6789,3285.1682,712.2834,553.5168,1503.8226,2254.5872,881.445,790.265,5088.1753,702.0897,3455.4027,2280.581,1643.9857,930.9378,436.7992,1597.8593,293.578,1251.0194,290.0102,0.7645,650.3568,1540.5199,1834.6075,476.8094,2454.2304,544.8522,N
882.5338,3912.0541,932.9643,964.9446,2120.5412,1714.6371,252.7675,1306.8881,1129.1513,171.5867,1067.6507,3153.7515,627.9213,667.2817,635.3014,325.3383,441.5744,402.829,690.6519,993.8499,341.3284,1992.0049,207.8721,4258.3026,327.1525,5546.7405,171.5867,968.0197,327.1833,1705.4121,928.5855,420.6642,2837.0234,579.9508,4020.9102,3227.5523,1231.8573,1753.9975,461.8696,1107.0111,475.3998,1543.0504,253.3825,0,309.3481,1237.3924,1511.0701,804.428,5007.5338,826.5683,N
939.6997,2006.6453,657.6421,1359.0943,1200.5907,3250.7999,423.5786,859.7096,1454.5902,753.8764,889.9828,2285.0111,2585.2818,462.5917,795.2252,420.379,798.1787,551.5629,400.443,1031.2577,201.8213,1754.3687,475.2646,2461.7278,433.4408,11212.1585,109.525,349.4954,310.854,2633.0298,1201.2971,920.9943,2884.8142,347.5265,4647.0588,2470.8344,1903.7657,762.2446,1211.4201,1539.0106,805.5624,1070.6375,345.8036,0.4922,151.6121,3100.1723,2938.7152,391.3365,3071.6244,1096.9727,N
478.676,1278.1668,544.4515,287.2905,561.0015,1290.261,201.9945,872.6926,987.2693,66.6242,563.972,4451.3049,440.0594,615.7437,465.0965,188.415,238.7015,167.6215,368.9794,563.1233,111.394,1279.8642,151.4959,1793.1254,397.0146,3333.5455,117.335,339.9109,126.4587,2804.5831,676.9934,223.4246,3537.6618,471.4619,1584.7655,1769.3613,1231.6996,302.3552,344.791,856.1426,296.6264,337.3647,242.5207,0.4244,127.5196,1119.0325,1285.593,522.5971,1746.7706,278.1668,N
859.8531,2572.2154,2552.6316,1254.896,989.9021,3838.7393,638.6169,2149.9388,1757.3439,501.53,2066.0955,6915.2387,2877.601,257.3439,1451.0404,797.1236,1368.7271,635.2509,297.1236,2289.7797,724.6022,906.3647,1083.5373,2239.9021,412.2093,5712.9743,661.2607,578.9474,980.1102,2339.9633,690.3029,1589.9633,4365.3611,1675.6426,8071.2974,2316.4015,1467.5643,1278.7638,720.0122,2337.5153,483.1701,2619.645,392.2889,0.612,470.0122,1179.0086,5414.0147,503.366,1501.3311,795.2876,N
1305.65,1316.3568,3026.55,1195.1096,555.3064,4792.0133,1300.4413,3899.5876,4716.1976,2669.7533,1989.4379,5442.8127,6217.1743,568.9069,3023.6562,1523.2583,4009.2599,813.7163,401.6494,4356.2179,474.282,1970.6287,3607.8999,3317.659,1441.3977,27096.8675,753.5267,596.9761,1049.5551,4280.1129,708.0807,2727.3385,6014.324,1290.0239,14506.5471,3025.1031,1426.6078,1433.8421,373.8696,3098.025,2316.1398,2056.283,296.6071,0,714.7508,2265.7889,12368.36,577.2987,1326.8639,789.9877,N
694.6073,4662.075,1414.7128,2992.966,2113.4232,3037.8077,534.5838,2020.2227,2373.6811,389.8007,1567.1161,9692.8488,1847.5967,861.5328,1578.5463,550.7034,1080.5979,408.8511,1279.8945,1330.0117,237.3974,2168.2298,603.7515,5259.6717,1003.9889,18301.2896,255.8617,491.5006,271.3951,2730.3634,2314.1208,694.3142,7917.6436,2390.0938,12155.6272,3407.6788,1206.6237,1095.8382,359.027,2824.1501,1710.4338,2415.2989,315.3576,0,270.8089,2456.3306,7195.4865,700.4689,3501.6266,1319.4607,N
616.7527,1562.8227,1652.3236,1502.008,2560.5278,3082.0425,257.0281,2021.8015,1036.7183,378.0838,1366.6093,1454.389,909.3517,483.0752,788.8698,636.833,544.4636,689.6156,361.4458,1600.6885,761.331,807.8026,407.9174,3031.5548,251.2909,4865.175,462.9948,478.4854,739.5295,1933.4481,906.9593,516.3511,2958.6919,340.218,3932.3006,2325.3012,1536.4314,1768.7894,505.4504,1353.4137,429.7189,2582.903,358.0034,0.5737,488.8124,1312.1056,2611.0155,726.3339,2748.4337,532.4154,N
467.541,1222.3896,484.4985,742.7362,1287.7969,1335.7623,163.7605,739.8292,752.9106,205.4274,672.9684,1601.7519,263.5672,460.0313,395.8353,341.5714,1535.3757,346.4164,197.1909,628.879,203.4894,1374.0377,211.2413,2037.3161,274.0614,2590.6133,117.7331,708.8213,231.5903,4267.947,751.3699,251.4547,2087.7039,357.0754,1761.6364,2012.6067,1479.1738,613.3751,413.2772,694.2863,154.555,465.603,279.0711,0,158.431,785.8565,1298.4559,884.6942,1906.3949,291.1836,N
513.6095,1072.7811,2763.3136,976.9231,950.2959,1923.6686,408.284,2656.213,1530.1775,273.3728,1788.7574,6613.6095,646.1538,428.4024,1033.1361,922.4852,1305.9172,669.8225,327.8107,1885.2071,423.6686,671.0059,717.7515,1353.8462,729.1893,4730.1775,366.2722,348.5207,818.3432,1217.1598,475.716,454.4379,8287.574,1301.1834,7419.5266,1248.5207,860.355,1194.6746,669.2308,1425.4438,578.1065,2914.2012,310.6509,0,263.9053,813.6095,4033.1361,768.0473,1705.4793,668.0473,N
649.7948,2757.8659,2416.2107,461.3543,651.8468,3577.9754,1478.7962,1759.2339,4506.156,1021.5458,1617.3051,10952.8044,2268.4679,191.8605,3744.186,931.9425,4442.2025,669.6306,576.9494,2988.0301,637.8249,1255.472,1323.5294,2411.7647,1391.067,19474.3502,494.528,378.249,790.3557,1975.0342,619.6819,1579.3434,5609.4391,4561.9015,15771.8878,2132.0109,1801.6416,469.9042,396.0328,3522.9138,2484.9521,1694.9384,430.5746,0,501.368,846.4432,11174.7264,546.1696,1686.1936,442.2025,N
859.9371,1649.3189,555.3615,500.8732,524.2752,1909.5355,260.2166,1007.335,624.869,171.1491,687.7401,272.0922,1256.7237,587.1463,405.5187,256.0251,579.4621,273.4893,500.1746,358.3654,91.5124,914.4254,245.8959,3397.1359,205.1589,2784.1425,104.4359,519.7345,120.503,4887.1813,1306.2103,266.5037,1464.1984,73.6989,2191.7569,4093.2588,1518.6867,219.6996,1404.8201,1135.5222,63.919,258.1209,399.5809,0,132.7279,1302.8292,1071.9525,956.6888,1098.1977,230.1781,N
814.8303,1511.9397,863.008,353.5819,1043.1504,3397.9891,103.8961,797.235,938.8354,191.8726,609.1328,1118.1399,780.4776,430.2472,693.7579,375.3666,656.0536,288.6468,354.8387,419.7738,275.6598,723.9212,116.8831,3127.7755,245.4964,3637.2015,108.5044,377.8802,176.372,802.6812,705.0607,339.3381,1849.602,696.6904,10519.0616,2675.3247,2319.2292,529.535,3009.2166,1477.5869,803.938,687.8928,541.2652,0,265.6054,289.0658,2679.514,1031.4202,1937.5786,383.7453,N
689.1616,6978.5276,1138.0368,2231.5951,1638.5481,2621.1656,300.1022,1189.6728,1044.4785,337.4233,1471.8814,2742.8425,653.8855,369.6319,678.4254,489.2638,689.6728,718.8139,380.3681,1468.3027,401.8405,1691.7178,311.3497,2456.0327,490.7055,3458.589,208.0777,538.3436,416.1554,1661.0429,1725.4192,701.9427,3548.0573,1625.2556,5842.5358,1862.4744,1279.1411,3005.1125,1360.9407,1432.0041,510.2249,6265.3374,370.1431,0,279.6524,950.409,3691.2065,876.7894,3268.2413,1037.8323,N
978.3018,4177.563,628.7382,2327.0722,998.6776,2635.6196,211.961,845.9916,691.7178,115.1099,924.8485,4790.9532,620.7996,624.7689,425.5097,411.7494,268.8544,456.7349,587.1928,654.1417,202.17,1360.9429,128.8702,3328.1313,266.4728,7142.6351,86.0016,397.1953,290.8179,1610.2154,1324.6476,257.2111,3369.1475,500.6619,4811.3289,2646.7337,886.2139,1273.089,376.2903,1959.5144,572.6386,2127.2838,419.9526,0,401.9585,1579.2548,1827.7334,282.0854,4623.5516,869.2782,N
1120.5252,1766.5827,1242.3479,685.1385,2470.9564,2849.8588,442.1037,1582.7799,2599.8015,509.8847,1851.4617,1573.9257,2517.0598,662.2395,1380.3526,612.4723,1420.0443,483.9325,481.49,1784.5966,428.3642,1687.5048,833.5242,2832.4555,647.059,6035.5698,299.5191,635.6767,335.2416,4628.0437,977.3086,934.5851,4106.8621,657.6597,4331.5777,2346.0805,1354.7057,1668.2696,189.2985,1493.0158,900.084,1489.352,283.6425,0,248.5306,1148.9199,3960.0031,668.6512,4735.3973,499.5039,N
721.1842,1431.1224,443.4951,916.6911,779.1442,2152.3065,185.4144,580.4653,168.4013,103.2323,1139.5921,187.7213,232.7052,287.2049,133.5099,514.7196,175.0335,458.2014,165.2293,642.7507,397.3578,1023.0953,74.6848,1579.3385,75.1808,1076.4416,32.5845,440.3232,218.2873,1360.7629,935.1086,236.4538,1613.3648,60.8436,2499.49,1575.8782,1934.0193,550.476,1545.0239,963.6935,77.5684,559.9919,281.4377,0,197.8138,1100.087,433.1142,1093.1664,2605.7212,557.685,N
567.4583,1429.0045,1051.0359,1012.6326,862.0515,1991.9151,256.6953,1598.282,297.6251,76.3012,1286.003,663.4664,170.7933,431.5311,259.2218,325.4169,470.4396,518.4437,276.9075,1023.7494,328.4487,864.0728,135.4219,1701.3643,141.4856,1411.3188,229.9141,325.4169,553.8151,1702.3749,712.8903,219.808,2307.2259,227.3876,2104.093,1678.1203,1356.2405,1386.5589,643.2542,950.9853,122.284,1048.5093,248.1051,9.6008,188.479,872.1577,444.669,508.8428,2425.5078,494.6943,N
417.9339,632.9313,1000.5244,1360.2517,887.2575,1604.6146,497.1159,1151.5469,1095.9622,603.5658,1138.9617,2063.9748,703.7231,338.2276,674.3576,547.4567,499.2134,373.3613,412.1657,1694.8086,462.5066,710.5401,584.688,2599.3707,319.0299,12312.5328,196.1196,966.4394,711.5889,3770.8443,776.5653,489.2501,3126.9009,916.0986,2773.9906,2111.1694,1570.0052,756.1615,168.3272,964.8663,762.4541,785.0026,214.473,0,174.0954,1152.5957,2642.8946,1219.1924,1060.5821,214.9974,N
674.1405,457.7728,1544.843,470.852,1844.5441,2847.5336,1102.7653,2205.9043,3371.0762,704.0359,1485.0523,9180.1196,2459.2676,455.9043,1720.852,804.559,2502.2422,411.8087,584.4544,1977.5785,499.2526,1015.3214,1082.2123,4453.6622,1000.1831,19101.6442,376.6816,505.6054,477.9522,2684.6039,991.3416,1338.565,6535.5007,3791.8535,9889.7608,4809.417,1423.3931,592.6756,672.6457,2690.9567,1236.9208,1299.3274,362.1076,0,367.713,766.4425,5977.9073,696.562,2157.87,494.0209,N
1148.1625,2063.8298,4365.5706,6374.0812,1400.3868,4393.0368,917.6015,4707.9304,7628.6267,1601.5474,3403.4816,12923.4043,3649.5164,438.2979,3481.2379,1641.0058,2053.7718,923.4043,600,4352.4178,785.2998,2068.8588,2622.4371,3165.9574,2575.06,17724.9516,942.7466,562.8627,1482.3985,878.9168,977.5164,2444.1006,9879.3037,5369.0522,21477.3694,2882.3985,1507.5435,3980.6576,391.1025,3539.6518,1692.8433,5046.0348,331.1412,0,1140.4255,2028.6267,17162.2244,268.0851,4324.3443,1868.472,N
1499.5293,480.6798,710.0008,1581.2928,1074.7425,1230.9235,236.0281,762.6999,779.9469,255.8302,514.535,84.3186,630.473,362.1866,371.4489,247.5261,187.8005,333.761,315.5559,628.5567,105.7176,749.605,396.0418,2413.3,230.9339,2714.8028,177.2607,918.2421,182.0515,2972.23,898.9734,424.4674,1794.3249,51.1022,1725.0176,3121.3844,1814.7658,334.3998,498.5655,820.8286,235.3894,318.111,274.3548,0.3194,87.8319,1487.7119,1419.3628,629.5149,647.6082,151.0708,N
483.7337,833.6881,1312.557,2144.1168,1698.0845,1994.2232,438.7352,2272.4232,1468.5315,209.1821,1730.3132,7685.9228,937.367,509.8814,1174.2171,645.1809,1005.7768,404.0742,369.7172,1728.4889,773.7914,1110.976,480.3892,2273.3354,645.5397,3670.4165,343.2654,674.9772,616.2967,1704.7735,783.5026,588.0207,8766.4944,562.785,6172.3928,2830.3436,1377.3183,1114.9285,583.7641,1705.3816,490.4226,2367.2849,246.8836,0.304,404.6823,1033.1408,3056.2481,867.4369,2281.4077,562.481,N
470.0806,409.6741,487.3396,728.9656,1894.4022,2485.75,118.0879,427.3873,58.1356,63.1316,621.3239,98.558,48.1435,388.3275,121.2672,226.6379,276.144,141.7055,337.4588,529.1246,363.8015,812.0813,59.4981,1511.0707,73.2644,656.7503,122.6297,464.1762,427.3873,2184.1717,942.85,205.7454,2769.1609,63.5858,860.679,1648.2344,1169.9784,1063.2451,262.5185,737.5951,36.7889,1358.0107,127.1716,0,86.7492,752.5832,89.5061,542.2959,1032.8966,226.1837,N
723.5772,3889.3058,2188.868,10572.858,861.1632,10183.8649,2172.6079,1917.4484,5921.8261,1602.2514,2056.9106,9619.137,2698.5616,437.7736,4485.3033,1082.5516,2673.546,888.6804,653.5335,6672.9206,1414.6341,2347.7173,2363.9775,2819.262,2196.5166,17116.3227,430.8943,212.6329,799.2495,1964.3527,900.5441,1988.743,10322.0763,4316.4478,17616.6354,2918.0738,1831.7699,4888.055,976.8605,3085.6785,2505.9412,6026.8918,215.1345,0.6254,375.8599,924.9531,11403.7961,334.5841,2122.6329,1719.8249,N
1494.0785,2279.7073,4243.7791,2520.2927,749.9667,11292.0825,1755.9548,4433.7991,11371.9228,2698.0705,2516.5669,5108.1836,8897.9375,673.682,5836.8596,1998.1371,2278.6427,776.0479,725.4824,4849.501,853.2269,4145.3094,5029.9401,4006.3872,3109.8869,30100.3327,1029.9401,323.0872,1143.3134,1894.8769,880.8729,3533.7325,7990.4192,1243.3799,15674.7838,4023.9521,3195.7418,1485.5622,679.175,6512.3087,2669.8603,1976.8463,472.1224,0.5323,587.0925,1316.3007,20051.9388,590.2861,2418.8157,736.1277,N
467.0197,1422.7251,2998.5556,2584.4969,4442.9466,2704.3813,324.025,2779.9711,1434.2802,273.9528,3266.2494,7068.3678,185.3635,265.2865,1258.546,1517.092,254.6943,1509.3885,146.3649,3844.0058,1917.1883,1004.3332,572.9417,1297.5445,1252.0077,3415.5031,1536.3505,458.8349,3102.5518,862.3014,956.5479,594.1261,8046.2205,2003.8517,7601.8296,665.3828,1123.2547,12035.6283,1237.843,1357.246,193.0669,14579.6822,233.5099,0,388.5412,357.7275,4403.4665,750.6018,1708.1223,429.947,N
1025.865,1476.4916,1724.796,2258.6504,3048.1665,3204.9661,930.2219,1815.8409,1170.7093,384.8718,1951.4887,2478.4458,865.3868,300.2644,831.3599,789.0562,1103.1153,647.4307,394.0683,2045.2926,850.2127,1265.8926,579.8368,2649.0401,648.286,3996.7812,377.0548,588.1136,954.5925,660.3058,943.0785,716.864,4808.8286,1261.2944,6325.7846,2248.5343,1567.9963,1751.9255,3290.953,1780.8944,432.2336,4631.3369,198.1837,0,320.9564,1087.0215,3935.165,694.3327,2970.1253,890.2173,N
1284.8225,1440.3424,5148.5643,3719.6362,433.7435,6404.8511,779.0262,6163.7239,7373.6401,3590.5119,2837.1678,1950.4191,9953.2727,305.5466,11613.3405,2735.8659,15819.5113,1346.8878,578.5625,6825.0401,1864.8118,2297.842,18530.4084,2441.2342,3643.4457,22879.2581,1142.8571,334.5818,2372.035,334.5818,1164.2162,6837.1678,2971.9993,5327.6262,23116.8183,1712.1455,3176.7434,2891.3858,482.2543,3002.6752,1720.7063,4570.7152,406.6346,0,2282.1473,136.9716,30625.9604,154.0931,1008.9674,593.5438,N
687.4669,1324.1671,3145.9545,1794.8176,1053.9397,7716.5521,1540.9836,3186.6737,3608.6727,1218.403,1837.1232,25864.0931,2342.6758,382.3374,3547.3295,930.1957,2398.202,519.8308,352.1946,4696.9857,962.9825,958.2232,2706.5045,2729.7726,1516.129,25154.4157,811.7398,599.1539,2083.5537,2297.7261,589.064,1591.7504,10968.2708,8943.945,14969.3284,2895.8223,1400.8461,1419.8837,480.698,2698.5722,1665.7853,3136.9646,288.2073,0,536.753,1498.6779,10790.587,291.3802,1488.1438,805.9228,N
187.2964,416.5309,611.5635,322.0684,1579.8046,4122.1498,86.3192,606.2704,119.7068,66.3681,957.6547,408.3876,116.0423,110.7858,136.4007,278.5016,192.5896,221.9055,234.5277,975.9772,617.671,263.8436,136.8078,1013.8436,115.3461,985.342,63.5179,618.8925,908.3876,2668.1596,938.009,186.0749,1928.3388,219.0554,1272.8013,1928.7459,1280.9446,812.2964,886.8078,488.5993,50.8958,534.6091,178.7459,0,235.342,429.5603,458.4691,1067.1824,839.2712,234.1205,N
